label shape (60000, 919)
inputs.shape:  (100, 1000, 4)
loss:  124 :  tf.Tensor(0.06660482287406921, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  125 :  tf.Tensor(0.12130911648273468, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  126 :  tf.Tensor(0.10673138499259949, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  127 :  tf.Tensor(0.10502468794584274, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  128 :  tf.Tensor(0.14617954194545746, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  129 :  tf.Tensor(0.11883240938186646, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  130 :  tf.Tensor(0.1405894160270691, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  131 :  tf.Tensor(0.0801779255270958, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  132 :  tf.Tensor(0.1045236885547638, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  133 :  tf.Tensor(0.1029941663146019, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  134 :  tf.Tensor(0.16286633908748627, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  135 :  tf.Tensor(0.12545965611934662, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  136 :  tf.Tensor(0.06764683872461319, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  137 :  tf.Tensor(0.11401626467704773, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  138 :  tf.Tensor(0.13745716214179993, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  139 :  tf.Tensor(0.12801003456115723, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  140 :  tf.Tensor(0.1780308187007904, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  141 :  tf.Tensor(0.0821625292301178, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  142 :  tf.Tensor(0.077210433781147, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  143 :  tf.Tensor(0.08525340259075165, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  144 :  tf.Tensor(0.06673868000507355, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  145 :  tf.Tensor(0.09664890915155411, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  146 :  tf.Tensor(0.08526045829057693, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  147 :  tf.Tensor(0.10166230797767639, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  148 :  tf.Tensor(0.11390433460474014, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  149 :  tf.Tensor(0.13654696941375732, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  150 :  tf.Tensor(0.11236466467380524, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  151 :  tf.Tensor(0.11107086390256882, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  152 :  tf.Tensor(0.058756884187459946, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  153 :  tf.Tensor(0.07309481501579285, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  154 :  tf.Tensor(0.05520206317305565, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  155 :  tf.Tensor(0.07968869060277939, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  156 :  tf.Tensor(0.16434821486473083, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  157 :  tf.Tensor(0.12386420369148254, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  158 :  tf.Tensor(0.10421815514564514, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  159 :  tf.Tensor(0.18107877671718597, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  160 :  tf.Tensor(0.11191180348396301, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  161 :  tf.Tensor(0.22974500060081482, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  162 :  tf.Tensor(0.1179351806640625, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  163 :  tf.Tensor(0.11800084263086319, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  164 :  tf.Tensor(0.12346258014440536, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  165 :  tf.Tensor(0.10266794264316559, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  166 :  tf.Tensor(0.09264568239450455, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  167 :  tf.Tensor(0.12607423961162567, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  168 :  tf.Tensor(0.08676447719335556, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  169 :  tf.Tensor(0.12008172273635864, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  170 :  tf.Tensor(0.0856921598315239, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  171 :  tf.Tensor(0.1119454950094223, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  172 :  tf.Tensor(0.09686554968357086, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  173 :  tf.Tensor(0.10235437750816345, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  174 :  tf.Tensor(0.08516350388526917, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  175 :  tf.Tensor(0.11803033947944641, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  176 :  tf.Tensor(0.14518743753433228, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  177 :  tf.Tensor(0.06634736806154251, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  178 :  tf.Tensor(0.06258935481309891, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  179 :  tf.Tensor(0.0804319754242897, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  180 :  tf.Tensor(0.10528083145618439, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  181 :  tf.Tensor(0.12040149420499802, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  182 :  tf.Tensor(0.08272156119346619, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  183 :  tf.Tensor(0.06396305561065674, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  184 :  tf.Tensor(0.05915633589029312, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  185 :  tf.Tensor(0.04960157722234726, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  186 :  tf.Tensor(0.06854040175676346, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  187 :  tf.Tensor(0.06556031852960587, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  188 :  tf.Tensor(0.0725109875202179, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  189 :  tf.Tensor(0.03192424401640892, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  190 :  tf.Tensor(0.08121958374977112, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  191 :  tf.Tensor(0.06516657769680023, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  192 :  tf.Tensor(0.05688811466097832, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  193 :  tf.Tensor(0.1036795973777771, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  194 :  tf.Tensor(0.06932298094034195, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  195 :  tf.Tensor(0.08248448371887207, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  196 :  tf.Tensor(0.12926656007766724, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  197 :  tf.Tensor(0.08881346881389618, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  198 :  tf.Tensor(0.08127565681934357, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  199 :  tf.Tensor(0.0824183002114296, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  200 :  tf.Tensor(0.08905820548534393, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  201 :  tf.Tensor(0.07925985753536224, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  202 :  tf.Tensor(0.1503366231918335, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  203 :  tf.Tensor(0.05218514800071716, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  204 :  tf.Tensor(0.15054208040237427, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  205 :  tf.Tensor(0.15968793630599976, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  206 :  tf.Tensor(0.11352204531431198, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  207 :  tf.Tensor(0.09913286566734314, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  208 :  tf.Tensor(0.13048255443572998, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  209 :  tf.Tensor(0.22691486775875092, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  210 :  tf.Tensor(0.1133158877491951, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  211 :  tf.Tensor(0.13987070322036743, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  212 :  tf.Tensor(0.13738524913787842, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  213 :  tf.Tensor(0.11166273802518845, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  214 :  tf.Tensor(0.09433481842279434, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  215 :  tf.Tensor(0.1421721875667572, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  216 :  tf.Tensor(0.15205475687980652, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  217 :  tf.Tensor(0.1363944411277771, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  218 :  tf.Tensor(0.1247476264834404, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  219 :  tf.Tensor(0.17617742717266083, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  220 :  tf.Tensor(0.11485930532217026, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  221 :  tf.Tensor(0.09762664139270782, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  222 :  tf.Tensor(0.09379948675632477, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  223 :  tf.Tensor(0.14546599984169006, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  224 :  tf.Tensor(0.13141082227230072, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  225 :  tf.Tensor(0.14786534011363983, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  226 :  tf.Tensor(0.0787762925028801, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  227 :  tf.Tensor(0.1913015991449356, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  228 :  tf.Tensor(0.13210450112819672, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  229 :  tf.Tensor(0.11082939803600311, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  230 :  tf.Tensor(0.1020447313785553, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  231 :  tf.Tensor(0.09279850870370865, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  232 :  tf.Tensor(0.07990197837352753, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  233 :  tf.Tensor(0.0968593880534172, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  234 :  tf.Tensor(0.0765380859375, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  235 :  tf.Tensor(0.0772721916437149, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  236 :  tf.Tensor(0.1061798557639122, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  237 :  tf.Tensor(0.13663804531097412, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  238 :  tf.Tensor(0.10232123732566833, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  239 :  tf.Tensor(0.09826359897851944, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  240 :  tf.Tensor(0.0892038568854332, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  241 :  tf.Tensor(0.07345782220363617, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  242 :  tf.Tensor(0.08261296153068542, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  243 :  tf.Tensor(0.08112700283527374, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  244 :  tf.Tensor(0.051918383687734604, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  245 :  tf.Tensor(0.06384477764368057, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  246 :  tf.Tensor(0.06089930236339569, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  247 :  tf.Tensor(0.06854544579982758, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  248 :  tf.Tensor(0.04594211280345917, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  249 :  tf.Tensor(0.058060359209775925, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  250 :  tf.Tensor(0.058881066739559174, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  251 :  tf.Tensor(0.09256438910961151, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  252 :  tf.Tensor(0.0813031867146492, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  253 :  tf.Tensor(0.0553164966404438, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  254 :  tf.Tensor(0.04779040813446045, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  255 :  tf.Tensor(0.15660478174686432, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  256 :  tf.Tensor(0.16012319922447205, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  257 :  tf.Tensor(0.11691008508205414, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  258 :  tf.Tensor(0.09869187325239182, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  259 :  tf.Tensor(0.08860395103693008, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  260 :  tf.Tensor(0.21066994965076447, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  261 :  tf.Tensor(0.11915294826030731, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  262 :  tf.Tensor(0.09820284694433212, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  263 :  tf.Tensor(0.12993772327899933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  264 :  tf.Tensor(0.15582460165023804, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  265 :  tf.Tensor(0.1333218812942505, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  266 :  tf.Tensor(0.12541471421718597, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  267 :  tf.Tensor(0.14259690046310425, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  268 :  tf.Tensor(0.08275206387042999, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  269 :  tf.Tensor(0.1040513813495636, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  270 :  tf.Tensor(0.11809341609477997, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  271 :  tf.Tensor(0.08161693811416626, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  272 :  tf.Tensor(0.07396478205919266, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  273 :  tf.Tensor(0.0900818407535553, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  274 :  tf.Tensor(0.11593751609325409, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  275 :  tf.Tensor(0.0659581646323204, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  276 :  tf.Tensor(0.09020199626684189, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  277 :  tf.Tensor(0.07982609421014786, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  278 :  tf.Tensor(0.16139398515224457, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  279 :  tf.Tensor(0.08948708325624466, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  280 :  tf.Tensor(0.11596744507551193, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  281 :  tf.Tensor(0.1346229910850525, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  282 :  tf.Tensor(0.1623697727918625, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  283 :  tf.Tensor(0.06758743524551392, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  284 :  tf.Tensor(0.07517126947641373, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  285 :  tf.Tensor(0.07127659022808075, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  286 :  tf.Tensor(0.11041191220283508, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  287 :  tf.Tensor(0.12279480695724487, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  288 :  tf.Tensor(0.11559531837701797, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  289 :  tf.Tensor(0.12359340488910675, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  290 :  tf.Tensor(0.14222681522369385, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  291 :  tf.Tensor(0.07654321938753128, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  292 :  tf.Tensor(0.11153166741132736, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  293 :  tf.Tensor(0.0979207307100296, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  294 :  tf.Tensor(0.08384294807910919, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  295 :  tf.Tensor(0.13297587633132935, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  296 :  tf.Tensor(0.093238964676857, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  297 :  tf.Tensor(0.1462297886610031, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  298 :  tf.Tensor(0.06128557026386261, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  299 :  tf.Tensor(0.07445397973060608, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  300 :  tf.Tensor(0.08944616466760635, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  301 :  tf.Tensor(0.11091083288192749, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  302 :  tf.Tensor(0.12245693802833557, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  303 :  tf.Tensor(0.15838657319545746, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  304 :  tf.Tensor(0.12761421501636505, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  305 :  tf.Tensor(0.08303658664226532, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  306 :  tf.Tensor(0.06622229516506195, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  307 :  tf.Tensor(0.0697992742061615, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  308 :  tf.Tensor(0.059888120740652084, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  309 :  tf.Tensor(0.13424456119537354, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  310 :  tf.Tensor(0.06859977543354034, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  311 :  tf.Tensor(0.056559041142463684, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  312 :  tf.Tensor(0.08286812156438828, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  313 :  tf.Tensor(0.10352876037359238, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  314 :  tf.Tensor(0.07841364294290543, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  315 :  tf.Tensor(0.07723366469144821, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  316 :  tf.Tensor(0.08053100854158401, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  317 :  tf.Tensor(0.06307854503393173, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  318 :  tf.Tensor(0.12220191210508347, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  319 :  tf.Tensor(0.10553867369890213, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  320 :  tf.Tensor(0.16011542081832886, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  321 :  tf.Tensor(0.07614660263061523, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  322 :  tf.Tensor(0.18556854128837585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  323 :  tf.Tensor(0.1269816905260086, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  324 :  tf.Tensor(0.07717319577932358, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  325 :  tf.Tensor(0.15272247791290283, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  326 :  tf.Tensor(0.24660249054431915, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  327 :  tf.Tensor(0.11221838742494583, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  328 :  tf.Tensor(0.09241482615470886, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  329 :  tf.Tensor(0.1333644986152649, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  330 :  tf.Tensor(0.13650867342948914, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  331 :  tf.Tensor(0.15128833055496216, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  332 :  tf.Tensor(0.1593172252178192, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  333 :  tf.Tensor(0.11996611952781677, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  334 :  tf.Tensor(0.1578073650598526, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  335 :  tf.Tensor(0.1263309121131897, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  336 :  tf.Tensor(0.10900142788887024, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  337 :  tf.Tensor(0.1058635413646698, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  338 :  tf.Tensor(0.11581745743751526, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  339 :  tf.Tensor(0.0916721373796463, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  340 :  tf.Tensor(0.10817459970712662, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  341 :  tf.Tensor(0.08593553304672241, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  342 :  tf.Tensor(0.15405280888080597, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  343 :  tf.Tensor(0.08321063965559006, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  344 :  tf.Tensor(0.10013740509748459, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  345 :  tf.Tensor(0.12086469680070877, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  346 :  tf.Tensor(0.11218786984682083, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  347 :  tf.Tensor(0.15305674076080322, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  348 :  tf.Tensor(0.11751064658164978, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  349 :  tf.Tensor(0.06583808362483978, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  350 :  tf.Tensor(0.08786142617464066, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  351 :  tf.Tensor(0.09676428884267807, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  352 :  tf.Tensor(0.08264859020709991, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  353 :  tf.Tensor(0.08866751939058304, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  354 :  tf.Tensor(0.0869685560464859, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  355 :  tf.Tensor(0.07505252957344055, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  356 :  tf.Tensor(0.06853967905044556, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  357 :  tf.Tensor(0.22251754999160767, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  358 :  tf.Tensor(0.1092422604560852, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  359 :  tf.Tensor(0.11566901952028275, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  360 :  tf.Tensor(0.09624910354614258, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  361 :  tf.Tensor(0.12179991602897644, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  362 :  tf.Tensor(0.10464772582054138, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  363 :  tf.Tensor(0.08907897025346756, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  364 :  tf.Tensor(0.0819312036037445, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  365 :  tf.Tensor(0.11026106774806976, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  366 :  tf.Tensor(0.15305763483047485, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  367 :  tf.Tensor(0.16003620624542236, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  368 :  tf.Tensor(0.07415463775396347, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
