label shape (60000, 919)
inputs.shape:  (100, 1000, 4)
loss:  80 :  tf.Tensor(0.09397143125534058, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  81 :  tf.Tensor(0.1472042202949524, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  82 :  tf.Tensor(0.13697950541973114, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  83 :  tf.Tensor(0.09900464117527008, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  84 :  tf.Tensor(0.10934644937515259, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  85 :  tf.Tensor(0.0595710426568985, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  86 :  tf.Tensor(0.06133998930454254, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  87 :  tf.Tensor(0.07469509541988373, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  88 :  tf.Tensor(0.05567174032330513, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  89 :  tf.Tensor(0.08056722581386566, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  90 :  tf.Tensor(0.07416099309921265, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  91 :  tf.Tensor(0.06754527986049652, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  92 :  tf.Tensor(0.07309621572494507, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  93 :  tf.Tensor(0.08558651804924011, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  94 :  tf.Tensor(0.06783460080623627, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  95 :  tf.Tensor(0.07841775566339493, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  96 :  tf.Tensor(0.10003390908241272, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  97 :  tf.Tensor(0.0575411282479763, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  98 :  tf.Tensor(0.17602773010730743, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  99 :  tf.Tensor(0.13745880126953125, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  100 :  tf.Tensor(0.11843839287757874, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  101 :  tf.Tensor(0.12283889949321747, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  102 :  tf.Tensor(0.09798655658960342, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  103 :  tf.Tensor(0.12441839277744293, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  104 :  tf.Tensor(0.0939151868224144, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  105 :  tf.Tensor(0.10531962662935257, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  106 :  tf.Tensor(0.12611234188079834, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  107 :  tf.Tensor(0.11564268916845322, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  108 :  tf.Tensor(0.09685564041137695, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  109 :  tf.Tensor(0.07849767059087753, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  110 :  tf.Tensor(0.08769664168357849, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  111 :  tf.Tensor(0.11009460687637329, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  112 :  tf.Tensor(0.10447277128696442, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  113 :  tf.Tensor(0.09735491871833801, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  114 :  tf.Tensor(0.1208786889910698, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  115 :  tf.Tensor(0.2137065827846527, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  116 :  tf.Tensor(0.10034961998462677, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  117 :  tf.Tensor(0.0888483077287674, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  118 :  tf.Tensor(0.08591413497924805, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  119 :  tf.Tensor(0.0998838022351265, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  120 :  tf.Tensor(0.12053743004798889, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  121 :  tf.Tensor(0.11067425459623337, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  122 :  tf.Tensor(0.1129550039768219, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  123 :  tf.Tensor(0.12119856476783752, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  124 :  tf.Tensor(0.06756780296564102, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  125 :  tf.Tensor(0.10410703718662262, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  126 :  tf.Tensor(0.09615914523601532, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  127 :  tf.Tensor(0.0850130170583725, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  128 :  tf.Tensor(0.12228955328464508, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  129 :  tf.Tensor(0.10905694961547852, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  130 :  tf.Tensor(0.14001618325710297, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  131 :  tf.Tensor(0.07606016099452972, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  132 :  tf.Tensor(0.09338238835334778, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  133 :  tf.Tensor(0.09785754233598709, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  134 :  tf.Tensor(0.1323249191045761, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  135 :  tf.Tensor(0.10832124948501587, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  136 :  tf.Tensor(0.06075239181518555, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  137 :  tf.Tensor(0.09304651618003845, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  138 :  tf.Tensor(0.11710552871227264, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  139 :  tf.Tensor(0.10800338536500931, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  140 :  tf.Tensor(0.14845848083496094, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  141 :  tf.Tensor(0.07504106312990189, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  142 :  tf.Tensor(0.09587111324071884, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  143 :  tf.Tensor(0.08579686284065247, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  144 :  tf.Tensor(0.0644829198718071, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  145 :  tf.Tensor(0.0894121453166008, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  146 :  tf.Tensor(0.07658630609512329, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  147 :  tf.Tensor(0.09698505699634552, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  148 :  tf.Tensor(0.09514934569597244, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  149 :  tf.Tensor(0.1065501868724823, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  150 :  tf.Tensor(0.10240377485752106, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  151 :  tf.Tensor(0.09653834253549576, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  152 :  tf.Tensor(0.055599164217710495, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  153 :  tf.Tensor(0.06082085520029068, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  154 :  tf.Tensor(0.05168205127120018, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  155 :  tf.Tensor(0.07726981490850449, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  156 :  tf.Tensor(0.13159309327602386, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  157 :  tf.Tensor(0.11446183174848557, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  158 :  tf.Tensor(0.09490479528903961, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  159 :  tf.Tensor(0.16326770186424255, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  160 :  tf.Tensor(0.1032566949725151, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  161 :  tf.Tensor(0.18799200654029846, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  162 :  tf.Tensor(0.09896255284547806, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  163 :  tf.Tensor(0.10702895373106003, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  164 :  tf.Tensor(0.12024090439081192, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  165 :  tf.Tensor(0.09391521662473679, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  166 :  tf.Tensor(0.09566088765859604, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  167 :  tf.Tensor(0.12286390364170074, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  168 :  tf.Tensor(0.08582833409309387, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  169 :  tf.Tensor(0.10093387961387634, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  170 :  tf.Tensor(0.07439189404249191, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  171 :  tf.Tensor(0.10605290532112122, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  172 :  tf.Tensor(0.08617067337036133, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  173 :  tf.Tensor(0.0974082350730896, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  174 :  tf.Tensor(0.08097609877586365, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  175 :  tf.Tensor(0.11051628738641739, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  176 :  tf.Tensor(0.12600375711917877, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  177 :  tf.Tensor(0.05748662352561951, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  178 :  tf.Tensor(0.061063166707754135, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  179 :  tf.Tensor(0.07839587330818176, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  180 :  tf.Tensor(0.09419064223766327, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  181 :  tf.Tensor(0.10464580357074738, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  182 :  tf.Tensor(0.07782916724681854, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  183 :  tf.Tensor(0.058188460767269135, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  184 :  tf.Tensor(0.05608107149600983, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  185 :  tf.Tensor(0.04590805992484093, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  186 :  tf.Tensor(0.06666728854179382, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  187 :  tf.Tensor(0.0652044415473938, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  188 :  tf.Tensor(0.06742194294929504, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  189 :  tf.Tensor(0.03196575865149498, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  190 :  tf.Tensor(0.07861363142728806, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  191 :  tf.Tensor(0.06284046173095703, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  192 :  tf.Tensor(0.05601569637656212, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  193 :  tf.Tensor(0.09201278537511826, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  194 :  tf.Tensor(0.06716528534889221, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  195 :  tf.Tensor(0.08110156655311584, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  196 :  tf.Tensor(0.10744462162256241, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  197 :  tf.Tensor(0.08623109757900238, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  198 :  tf.Tensor(0.07733981311321259, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  199 :  tf.Tensor(0.07854738086462021, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  200 :  tf.Tensor(0.08597639948129654, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  201 :  tf.Tensor(0.07788906246423721, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  202 :  tf.Tensor(0.13019907474517822, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  203 :  tf.Tensor(0.050411976873874664, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  204 :  tf.Tensor(0.1103183776140213, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  205 :  tf.Tensor(0.12528906762599945, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  206 :  tf.Tensor(0.09945736080408096, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  207 :  tf.Tensor(0.09983331710100174, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  208 :  tf.Tensor(0.12773996591567993, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  209 :  tf.Tensor(0.17147497832775116, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  210 :  tf.Tensor(0.10899747908115387, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  211 :  tf.Tensor(0.14248670637607574, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  212 :  tf.Tensor(0.11755421757698059, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  213 :  tf.Tensor(0.10592477023601532, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  214 :  tf.Tensor(0.08578501641750336, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  215 :  tf.Tensor(0.13892117142677307, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  216 :  tf.Tensor(0.1422644406557083, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  217 :  tf.Tensor(0.11720594763755798, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  218 :  tf.Tensor(0.10831431299448013, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  219 :  tf.Tensor(0.14801762998104095, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  220 :  tf.Tensor(0.09052249044179916, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  221 :  tf.Tensor(0.08348410576581955, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  222 :  tf.Tensor(0.08690518140792847, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  223 :  tf.Tensor(0.12895755469799042, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  224 :  tf.Tensor(0.11530863493680954, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  225 :  tf.Tensor(0.15159223973751068, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  226 :  tf.Tensor(0.07626374065876007, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  227 :  tf.Tensor(0.18954814970493317, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  228 :  tf.Tensor(0.11629936099052429, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  229 :  tf.Tensor(0.10075213760137558, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  230 :  tf.Tensor(0.09062208980321884, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  231 :  tf.Tensor(0.08516281098127365, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  232 :  tf.Tensor(0.07664317637681961, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  233 :  tf.Tensor(0.09243693947792053, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  234 :  tf.Tensor(0.07155165821313858, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  235 :  tf.Tensor(0.07493538409471512, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  236 :  tf.Tensor(0.09992824494838715, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  237 :  tf.Tensor(0.10836057364940643, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  238 :  tf.Tensor(0.09325845539569855, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  239 :  tf.Tensor(0.09499803185462952, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  240 :  tf.Tensor(0.08569589257240295, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  241 :  tf.Tensor(0.07143065333366394, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  242 :  tf.Tensor(0.07997990399599075, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  243 :  tf.Tensor(0.07700797915458679, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  244 :  tf.Tensor(0.04844377934932709, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  245 :  tf.Tensor(0.06361786276102066, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  246 :  tf.Tensor(0.057866282761096954, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  247 :  tf.Tensor(0.07043013721704483, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  248 :  tf.Tensor(0.040951814502477646, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  249 :  tf.Tensor(0.05714205279946327, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  250 :  tf.Tensor(0.05666792765259743, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  251 :  tf.Tensor(0.08841110020875931, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  252 :  tf.Tensor(0.08074788004159927, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  253 :  tf.Tensor(0.056197963654994965, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  254 :  tf.Tensor(0.04838524013757706, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  255 :  tf.Tensor(0.1416931301355362, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  256 :  tf.Tensor(0.15592911839485168, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  257 :  tf.Tensor(0.10259288549423218, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  258 :  tf.Tensor(0.09230691194534302, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  259 :  tf.Tensor(0.08492588251829147, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  260 :  tf.Tensor(0.15761728584766388, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  261 :  tf.Tensor(0.09917426854372025, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  262 :  tf.Tensor(0.09653810411691666, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  263 :  tf.Tensor(0.12401508539915085, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  264 :  tf.Tensor(0.14998699724674225, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  265 :  tf.Tensor(0.11527421325445175, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  266 :  tf.Tensor(0.1050562933087349, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  267 :  tf.Tensor(0.136818528175354, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  268 :  tf.Tensor(0.07358699291944504, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  269 :  tf.Tensor(0.0900544822216034, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  270 :  tf.Tensor(0.0960860624909401, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  271 :  tf.Tensor(0.06507497280836105, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  272 :  tf.Tensor(0.05699804797768593, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  273 :  tf.Tensor(0.07970470190048218, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  274 :  tf.Tensor(0.11380665749311447, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  275 :  tf.Tensor(0.05856289342045784, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  276 :  tf.Tensor(0.09270784258842468, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  277 :  tf.Tensor(0.07554738223552704, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  278 :  tf.Tensor(0.1358618587255478, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  279 :  tf.Tensor(0.084695003926754, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  280 :  tf.Tensor(0.10176727175712585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  281 :  tf.Tensor(0.10377700626850128, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  282 :  tf.Tensor(0.12181535363197327, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  283 :  tf.Tensor(0.06533379852771759, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  284 :  tf.Tensor(0.07243850827217102, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  285 :  tf.Tensor(0.07008536159992218, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  286 :  tf.Tensor(0.0916735827922821, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  287 :  tf.Tensor(0.1145148053765297, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  288 :  tf.Tensor(0.10480567812919617, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  289 :  tf.Tensor(0.11615481972694397, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  290 :  tf.Tensor(0.1226227656006813, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  291 :  tf.Tensor(0.0777195394039154, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  292 :  tf.Tensor(0.10574266314506531, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  293 :  tf.Tensor(0.0956132709980011, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  294 :  tf.Tensor(0.08374673128128052, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  295 :  tf.Tensor(0.12001267075538635, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  296 :  tf.Tensor(0.09027161449193954, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  297 :  tf.Tensor(0.12342450022697449, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  298 :  tf.Tensor(0.059088338166475296, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  299 :  tf.Tensor(0.07207006216049194, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  300 :  tf.Tensor(0.08665455132722855, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  301 :  tf.Tensor(0.11338864266872406, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  302 :  tf.Tensor(0.11626657843589783, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  303 :  tf.Tensor(0.15726982057094574, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  304 :  tf.Tensor(0.11114131659269333, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  305 :  tf.Tensor(0.07947706431150436, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  306 :  tf.Tensor(0.06428465247154236, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  307 :  tf.Tensor(0.06758371740579605, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  308 :  tf.Tensor(0.0601101890206337, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  309 :  tf.Tensor(0.11216045171022415, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  310 :  tf.Tensor(0.062220919877290726, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  311 :  tf.Tensor(0.05905963107943535, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  312 :  tf.Tensor(0.08099502325057983, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  313 :  tf.Tensor(0.09848726540803909, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  314 :  tf.Tensor(0.07753877341747284, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  315 :  tf.Tensor(0.07629738003015518, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  316 :  tf.Tensor(0.08005118370056152, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  317 :  tf.Tensor(0.061257459223270416, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  318 :  tf.Tensor(0.09685036540031433, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  319 :  tf.Tensor(0.10549113899469376, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  320 :  tf.Tensor(0.1318352222442627, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  321 :  tf.Tensor(0.0692838653922081, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  322 :  tf.Tensor(0.13936547935009003, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  323 :  tf.Tensor(0.12261248379945755, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  324 :  tf.Tensor(0.07582492381334305, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
